time,throttle
0.0,0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
2.9979999999999998,-0.0
